,c1.xlarge,c3.8xlarge,c4.2xlarge,c4.4xlarge,c4.8xlarge,c5.2xlarge,c5.4xlarge,c5.9xlarge,c5.large,c5.xlarge,c5d.2xlarge,c5d.4xlarge,c5d.9xlarge,c5d.xlarge,g2.2xlarge,g2.8xlarge,g3.4xlarge,i3.2xlarge,i3.4xlarge,i3.8xlarge,i3.xlarge,m3.2xlarge,m3.xlarge,m4.10xlarge,m4.16xlarge,m4.2xlarge,m4.4xlarge,m5.12xlarge,m5.2xlarge,m5.4xlarge,m5.xlarge,m5d.12xlarge,m5d.2xlarge,m5d.4xlarge,m5d.xlarge,p2.8xlarge,p2.xlarge,p3.16xlarge,p3.2xlarge,p3.8xlarge,r3.2xlarge,r3.4xlarge,r3.8xlarge,r4.16xlarge,r4.2xlarge,r4.4xlarge,r4.8xlarge,r4.xlarge,r5.2xlarge,r5.4xlarge,r5.xlarge,r5d.24xlarge,r5d.4xlarge,r5d.xlarge,x1.16xlarge,z1d.6xlarge,z1d.large,z1d.xlarge
2018-09-06 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48,0.0,12.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-19 23:00:00+00:00,0.52,1.68,0.0,0.0,0.0,0.0,0.0,1.53,0.085,0.17,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48,0.0,12.24,0.665,1.33,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-20 22:00:00+00:00,0.52,1.68,0.0,0.0,0.0,0.0,0.0,1.53,0.085,0.17,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48,0.0,12.24,0.665,1.33,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 21:00:00+00:00,0.52,1.68,0.0,0.0,0.0,0.0,0.0,1.53,0.085,0.17,0.1295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532,0.266,0.0,0.0,0.0,0.0,0.8162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48,0.0,12.24,0.665,1.33,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 22:00:00+00:00,0.52,1.68,0.0,0.0,0.0,0.0,0.0,1.53,0.0324,0.0648,0.1295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532,0.266,0.0,0.0,0.0,0.0,0.8162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48,0.0,12.24,0.665,1.33,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 00:00:00+00:00,0.52,1.68,0.0,0.0,0.0,0.0,0.0,1.53,0.0324,0.0648,0.1295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532,0.266,0.0,0.0,0.0,0.0,0.8162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48,0.0,12.24,0.665,1.33,2.66,0.0,0.0,0.0,0.0,0.0691,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 02:00:00+00:00,0.52,1.68,0.0,0.0,0.0,0.0,0.0,1.53,0.0324,0.0648,0.1295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532,0.266,0.6477,0.0,0.0,0.0,0.8162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48,0.0,12.24,0.665,1.33,2.66,0.0,0.0,0.0,0.0,0.0691,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 03:00:00+00:00,0.52,1.68,0.0,0.0,0.0,0.0,0.0,1.53,0.0326,0.0648,0.1295,0.0,0.0,0.0653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532,0.0618,0.6477,0.0,0.0,0.0,0.8162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48,0.0,12.24,0.665,1.33,2.66,0.0,0.0,0.0,0.0,0.0691,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 04:00:00+00:00,0.52,1.68,0.0,0.0,0.0,0.0,0.0,1.53,0.0326,0.0651,0.1295,0.0,0.0,0.0653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1235,0.0618,0.6477,0.0,0.0,0.0,0.8162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48,0.0,12.24,0.665,1.33,2.66,0.0,0.0,0.0,0.0,0.0691,0.0,0.285,0.0713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28 05:00:00+00:00,0.52,1.68,0.0,0.0,0.0,0.0,0.0,1.53,0.0326,0.0651,0.1295,0.0,0.0,0.0653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1235,0.0618,0.6477,0.0,0.0,0.0,0.8162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48,0.0,12.24,0.665,1.33,2.66,0.0,0.0,0.0,0.0,0.0691,0.0,0.285,0.0713,0.0,0.0,0.0,0.0,0.0,0.0563,0.0
2018-09-28 06:00:00+00:00,0.52,1.68,0.0,0.0,0.0,0.0,0.0,1.53,0.0326,0.0651,0.1295,0.0,0.0,0.0653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1235,0.0618,0.6477,0.0,0.0,0.0,0.8162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,24.48,0.0,12.24,0.665,1.33,2.66,0.0,0.0,0.0,0.0,0.0691,0.0,0.285,0.0713,0.0,0.0,0.0,0.0,0.0,0.0563,0.0
2018-09-28 07:00:00+00:00,0.52,1.68,0.0,0.0,0.0,0.0,0.0,1.53,0.0326,0.0651,0.1295,0.0,0.0,0.0653,0.0,0.0,0.342,0.0,0.0,0.0,0.0,0.1235,0.0618,0.6477,0.0,0.0,0.0,0.8162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,24.48,0.0,12.24,0.665,1.33,2.66,0.0,0.0,0.0,0.0,0.0691,0.0,0.285,0.0713,0.0,0.0,0.0,0.0,0.0,0.0563,0.0
2018-09-28 09:00:00+00:00,0.52,0.47,0.0,0.0,0.0,0.0,0.0,1.53,0.0326,0.0651,0.1295,0.0,0.0,0.0653,0.0,0.0,0.342,0.0,0.0,0.0,0.0,0.1235,0.0618,0.6477,0.0,0.0,0.0,0.8162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,24.48,0.0,12.24,0.665,1.33,2.66,0.0,0.0,0.0,0.0,0.0691,0.0,0.285,0.0713,0.0,0.0,0.0,2.0007,0.0,0.0563,0.0
2018-09-28 10:00:00+00:00,0.52,0.47,0.0,0.0,0.0,0.0,0.0,1.53,0.0326,0.0651,0.1295,0.0,0.0,0.0653,0.0,0.0,0.342,0.0,0.0,0.0,0.0,0.1235,0.0618,0.6477,0.0,0.0,0.0,0.8162,0.0,0.0,0.0,0.0,0.0,0.0,0.068,7.2,0.0,24.48,0.0,12.24,0.665,1.33,2.66,0.0,0.0,0.0,0.0,0.0689,0.0,0.285,0.0713,0.0,0.0,0.0,2.0007,0.0,0.0563,0.0
2018-09-28 11:00:00+00:00,0.52,0.47,0.0,0.0,0.0,0.0,0.0,1.53,0.0326,0.0651,0.1295,0.0,0.0,0.0664,0.0,0.0,0.342,0.0,0.0,0.0,0.0,0.1235,0.0617,0.6477,0.0,0.0,0.0,0.8162,0.0,0.0,0.0,0.0,0.0,0.0,0.068,7.2,0.0,24.48,0.0,12.24,0.665,1.33,2.66,0.0,0.0,0.0,0.0,0.0693,0.0,0.285,0.0713,0.0,0.285,0.0,2.0007,0.0,0.0563,0.0
2018-09-28 12:00:00+00:00,0.52,0.47,0.0,0.0,0.0,0.0,0.0,1.53,0.0326,0.0651,0.1295,0.0,0.583,0.0664,0.0,0.0,0.342,0.0,0.0,0.0,0.0,0.1235,0.0617,0.6477,0.0,0.0,0.0,0.8162,0.0,0.0,0.0,0.0,0.0,0.0,0.068,7.2,0.0,24.48,0.0,12.24,0.665,1.33,2.66,0.0,0.0,0.0,0.0,0.0693,0.0,0.285,0.0713,0.0,0.285,0.0713,2.0007,0.0,0.0563,0.0
2018-09-28 13:00:00+00:00,0.52,0.47,0.0,0.0,0.0,0.0,0.0,1.53,0.0326,0.0651,0.1295,0.0,0.583,0.0664,0.0,0.0,0.3702,0.0,0.0,0.0,0.0,0.1235,0.0617,0.6477,0.0,0.0,0.0,0.8162,0.0,0.0,0.0,0.0,0.0,0.2793,0.068,7.2,0.0,24.48,0.0,12.24,0.1425,1.33,2.66,0.0,0.0,0.0,0.0,0.0693,0.0,0.285,0.0713,1.7492,0.285,0.0713,2.0007,0.0,0.0563,0.0
2018-09-28 14:00:00+00:00,0.52,0.47,0.0,0.0,0.0,0.0,0.0,1.53,0.0326,0.0651,0.1295,0.0,0.583,0.0664,0.0,0.0,0.3702,0.0,0.0,0.0,0.0,0.1235,0.0617,0.6477,0.0,0.0,0.0,0.8162,0.0,0.0,0.0,0.0,0.0,0.2793,0.068,7.2,0.0,24.48,0.0,12.24,0.1385,1.33,0.697,0.0,0.0,0.0,0.0,0.0693,0.1443,0.285,0.0713,1.7492,0.285,0.0713,2.0007,0.0,0.0563,0.0
2018-09-28 15:00:00+00:00,0.52,0.4713,0.0,0.0,0.0,0.0,0.0,0.583,0.0341,0.0651,0.1295,0.3432,0.583,0.0664,0.2187,0.0,0.3702,0.0,0.0,0.0,0.0,0.1235,0.0617,0.6477,0.0,0.0,0.0,0.8162,0.0,0.0,0.0,0.0,0.0,0.2793,0.069,7.2,0.0,24.48,0.0,4.022,0.1425,1.33,0.6987,0.0,0.0,0.0,0.0,0.0693,0.1443,0.285,0.0718,1.7492,0.285,0.0713,2.1735,0.0,0.0563,0.0
2018-09-28 16:00:00+00:00,0.52,0.4713,0.0,0.0,0.0,0.0,0.0,0.583,0.0341,0.0794,0.1304,0.3432,0.5958,0.0664,0.2514,0.8581,0.3702,0.0,0.0,0.0,0.0,0.1235,0.0617,0.6635,0.0,0.0,0.0,0.819,0.0,0.0,0.0,0.0,0.0,0.2793,0.069,2.5646,0.0,8.039,0.0,4.022,0.1425,1.33,0.6987,0.0,0.0,0.0,0.0,0.0684,0.2468,0.285,0.0718,1.7492,0.285,0.0713,2.1735,0.0,0.0563,0.0
2018-09-28 17:00:00+00:00,0.0759,0.4713,0.0,0.0,0.0,0.0,0.0,0.6083,0.0341,0.0824,0.1304,0.3432,0.5958,0.0664,0.2514,0.9211,0.3702,0.0,0.0,0.0,0.0,0.1235,0.0617,0.6498,0.0,0.0,0.0,0.819,0.0,0.0,0.0,0.0,0.0,0.3274,0.0809,2.6159,0.0,8.039,0.0,12.24,0.1425,1.33,0.6898,0.0,0.0,0.0,0.0,0.0704,0.2468,0.2887,0.0718,1.7492,0.285,0.072,2.1735,1.7293,0.0563,0.0
2018-09-28 18:00:00+00:00,0.0759,0.4713,0.0,0.0,0.0,0.0,0.0,0.6083,0.0341,0.0824,0.1345,0.3432,0.5958,0.0664,0.2514,0.9211,0.3702,0.0,0.0,0.0,0.0,0.1235,0.0617,0.6498,0.0,0.0,0.0,0.819,0.0,0.0,0.0,0.0,0.0,0.3274,0.0817,2.5568,0.0,8.039,0.9326,4.1038,0.1425,1.33,0.6898,0.0,0.0,0.0,0.0,0.0704,0.2468,0.3215,0.0831,1.7492,0.285,0.072,2.1735,2.232,0.0563,0.0
2018-09-28 19:00:00+00:00,0.0759,0.4713,0.0,0.0,0.0,0.0,0.0,0.6762,0.0341,0.0764,0.1345,0.3432,0.5958,0.0664,0.2157,0.9211,0.3702,0.0,0.0,0.0,0.0,0.1234,0.0621,0.6765,0.0,0.0,0.0,0.819,0.0,0.0,0.0,1.2102,0.0,0.3274,0.0817,2.5568,0.0,8.0804,0.9227,4.3774,0.1401,0.3214,0.6898,0.0,0.0,0.0,0.0,0.0704,0.2468,0.3215,0.0831,1.7492,0.285,0.072,2.0336,1.5641,0.0563,0.0
2018-09-28 20:00:00+00:00,0.0759,0.4713,0.0,0.0,0.0,0.0,0.0,0.6211,0.0341,0.0764,0.1345,0.3435,0.5958,0.0773,0.4217,1.4697,0.3702,0.0,0.0,0.0,0.0,0.1234,0.0621,0.6765,0.0,0.0,0.0,0.819,0.0,0.0,0.0,1.2102,0.0,0.3274,0.0817,2.5568,0.0,7.9577,3.06,4.3774,0.1401,0.3214,0.6876,0.0,0.0,0.0,0.0,0.0704,0.2468,0.3215,0.0831,1.7301,0.285,0.072,2.0336,1.5641,0.0696,0.0
2018-09-28 21:00:00+00:00,0.0759,0.4708,0.0,0.0,0.0,0.0,0.0,0.6211,0.0341,0.0803,0.1295,0.2591,0.5958,0.0773,0.4217,1.4697,0.3702,0.0,0.0,0.0,0.0,0.1234,0.0638,0.6634,0.0,0.0,0.0,0.8162,0.0,0.0,0.0,0.8162,0.0,0.2721,0.0817,2.5568,0.0,7.9577,3.06,4.3774,0.1384,0.3214,0.6992,0.0,0.0,0.0,0.0,0.0679,0.1425,0.3215,0.0831,1.71,0.285,0.072,2.0336,1.5641,0.0565,0.0
2018-09-28 22:00:00+00:00,0.0762,0.4708,0.0,0.0,0.0,0.0,0.0,0.6211,0.0339,0.0648,0.1295,0.3431,0.5956,0.0654,0.2192,0.9229,0.3702,0.0,0.0,0.0,0.0,0.1278,0.0638,0.6634,0.0,0.0,0.0,0.8162,0.0,0.0,0.0,0.8162,0.0,0.2721,0.0817,2.564,0.0,24.48,3.06,4.0018,0.1436,0.3214,0.6992,0.0,0.0,0.0,0.0,0.0679,0.2502,0.285,0.0719,1.71,0.285,0.072,2.1837,1.6698,0.0565,0.0
2018-09-28 23:00:00+00:00,0.078,0.4708,0.0,0.0,0.0,0.0,0.0,0.6211,0.0325,0.0648,0.1338,0.3431,0.5956,0.0665,0.2192,0.9229,0.3702,0.0,0.0,0.0,0.0,0.1278,0.0638,0.6634,0.0,0.0,0.0,0.8225,0.0,0.0,0.0,0.8162,0.0,0.3275,0.0817,2.564,0.0,24.48,3.06,4.0018,0.1436,0.3434,0.687,0.0,0.0,0.0,0.0,0.0679,0.2502,0.3204,0.0833,1.71,0.285,0.072,2.1837,0.7237,0.0565,0.0
2018-09-29 00:00:00+00:00,0.0852,0.4708,0.0,0.0,0.0,0.0,0.0,0.6169,0.0325,0.0648,0.1338,0.3431,0.5956,0.0665,0.2159,0.8568,0.3702,0.0,0.0,0.0,0.0,0.1278,0.0638,0.6735,0.0,0.0,0.0,0.8225,0.0,0.0,0.0,0.8162,0.0,0.2791,0.0814,2.5109,0.0,24.48,3.06,4.1141,0.1403,0.3434,0.687,0.0,0.0,0.0,0.0,0.0691,0.2502,0.3204,0.0833,1.7493,0.285,0.072,2.1837,0.7237,0.0565,0.0
2018-09-29 01:00:00+00:00,0.0852,0.47,0.1347,0.0,0.0,0.0,0.0,0.6772,0.0325,0.0831,0.1338,0.3441,0.5956,0.0748,0.2159,0.8568,0.3702,0.0,0.0,0.0,0.0,0.1278,0.0638,0.6735,0.0,0.0,0.0,0.8225,0.0,0.0,0.0,0.8162,0.0,0.2791,0.0816,2.6906,0.0,24.48,0.9276,4.1141,0.1403,0.3365,0.6836,0.0,0.0,0.0,0.0,0.0691,0.2502,0.3204,0.0833,2.2211,0.285,0.072,2.1837,0.7237,0.0564,0.0
2018-09-29 02:00:00+00:00,0.0769,0.47,0.1347,0.0,0.0,0.0,0.0,0.6772,0.0325,0.0831,0.1295,0.3441,0.5956,0.0748,0.4235,1.5242,0.371,0.0,0.0,0.0,0.0,0.1278,0.0621,0.6477,0.0,0.0,0.0,0.8225,0.0,0.0,0.0,0.8162,0.0,0.2791,0.0816,2.5471,0.0,8.0749,0.9405,4.3816,0.1403,0.3365,0.6836,0.0,0.0,0.0,0.0,0.0691,0.254,0.3204,0.0833,1.7389,0.285,0.072,2.0324,0.7237,0.0564,0.0
2018-09-29 03:00:00+00:00,0.0769,0.47,0.1347,0.0,0.0,0.0,0.0,0.626,0.0326,0.0802,0.1295,0.3441,0.5956,0.0648,0.2515,1.5242,0.371,0.0,0.0,0.0,0.0,0.1278,0.0621,0.6477,0.0,0.0,0.0,0.8225,0.0,0.0,0.0,1.2411,0.0,0.2791,0.0816,2.5471,0.0,8.0749,0.9369,4.3816,0.1403,0.3365,0.6974,0.0,0.0,0.0,0.0,0.0691,0.254,0.3204,0.0833,1.7389,0.285,0.0722,2.0324,0.7237,0.0701,0.0
2018-09-29 04:00:00+00:00,0.0769,0.4711,0.1511,0.0,0.0,0.0,0.0,0.626,0.0326,0.0651,0.1295,0.3462,0.5977,0.0648,0.2515,0.9261,0.371,0.0,0.0,0.0,0.0,0.128,0.0621,0.6642,0.0,0.0,0.0,0.8228,0.0,0.0,0.0,1.2411,0.0,0.2792,0.0816,2.551,0.0,8.0749,0.9369,4.3816,0.1388,0.3365,0.7059,0.0,0.0,0.0,0.0,0.0691,0.254,0.285,0.0713,1.7389,0.285,0.0722,2.1915,1.6221,0.0701,0.0
2018-09-29 05:00:00+00:00,0.0761,0.4711,0.1511,0.0,0.0,0.0,0.0,0.626,0.0336,0.083,0.1331,0.3462,0.7167,0.0664,0.2155,0.9261,0.371,0.0,0.0,0.0,0.0,0.1236,0.0621,0.6642,0.0,0.0,0.0,0.8228,0.0,0.0,0.0,1.2411,0.0,0.2792,0.0823,2.7094,0.0,8.0209,0.9369,3.9708,0.1437,0.3463,0.6847,0.0,0.0,0.0,0.0,0.0707,0.254,0.2887,0.0713,1.7389,0.285,0.0722,2.1915,0.7169,0.0701,0.0
2018-09-29 06:00:00+00:00,0.0761,0.4711,0.1511,0.0,0.0,0.0,0.0,0.6197,0.0336,0.0771,0.1331,0.3462,0.7167,0.0664,0.2155,0.8645,0.371,0.0,0.0,0.0,0.0,0.1236,0.0621,0.6642,0.0,0.0,0.0,0.8228,0.0,0.0,0.0,1.2411,0.0,0.3293,0.068,7.2,0.0,8.0209,0.9369,4.3483,0.1433,0.3463,0.6847,0.0,0.0,0.0,0.0,0.0707,0.254,0.3186,0.0836,1.7497,0.285,0.0722,2.1915,0.7169,0.0701,0.1116
2018-09-29 07:00:00+00:00,0.0761,0.4711,0.1511,0.0,0.0,0.0,0.0,0.6197,0.0336,0.0771,0.1331,0.3436,0.7167,0.073,0.2155,0.8645,0.3711,0.0,0.0,0.0,0.0,0.1236,0.0618,0.649,0.0,0.0,0.0,0.8228,0.0,0.0,0.0,1.2411,0.0,0.3293,0.068,2.5164,0.0,8.0209,0.9435,4.3483,0.1433,0.3363,0.6847,0.0,0.0,0.0,0.0,0.0707,0.254,0.3186,0.0836,2.221,0.285,0.0722,2.1915,1.5062,0.0701,0.1116
2018-09-29 08:00:00+00:00,0.0761,0.4711,0.1511,0.0,0.0,0.0,0.0,0.6232,0.0336,0.0806,0.1331,0.3436,0.7167,0.073,0.2507,1.572,0.3711,0.0,0.0,0.0,0.0,0.1236,0.0618,0.6772,0.0,0.0,0.0,0.8228,0.0,0.0,0.0,1.2411,0.0,0.3293,0.068,2.5164,0.0,8.0098,0.9435,4.3483,0.1433,0.3363,0.6828,0.0,0.0,0.0,0.0,0.0707,0.2571,0.3186,0.0836,2.221,0.285,0.0713,2.1915,1.5062,0.0702,0.1201
2018-09-29 09:00:00+00:00,0.0761,0.4711,0.1346,0.0,0.0,0.0,0.0,0.6232,0.0336,0.0806,0.1331,0.3436,0.6144,0.073,0.2507,1.572,0.3711,0.0,0.0,0.0,0.0,0.1277,0.0622,0.6772,0.0,0.0,0.0,0.8228,0.0,0.0,0.0,1.2411,0.0,0.3293,0.068,2.5164,0.0,8.0038,0.9274,4.3483,0.1389,0.3363,0.7099,0.0,0.0,0.0,0.0,0.0707,0.144,0.3186,0.073,1.7409,0.285,0.0713,2.0423,1.5062,0.0702,0.1201
2018-09-29 10:00:00+00:00,0.0779,0.4703,0.1346,0.0,0.0,0.0,0.0,0.6232,0.0336,0.0821,0.1303,0.3436,0.6144,0.0665,0.2187,1.572,0.3711,0.0,0.0,0.0,0.0,0.1277,0.0639,0.6772,0.0,0.0,0.0,0.8208,0.0,0.0,0.0,1.2754,0.0,0.2799,0.068,2.5164,0.0,8.0038,0.9274,4.3483,0.1407,0.3363,0.6948,0.0,0.0,0.0,0.0,0.0689,0.144,0.3186,0.073,1.7409,0.285,0.0723,2.0423,1.5062,0.0563,0.1201
2018-09-29 11:00:00+00:00,0.0779,0.4703,0.1346,0.0,0.0,0.0,0.0,0.6169,0.0333,0.0821,0.1303,0.3436,0.7173,0.0664,0.2187,0.9301,0.3711,0.0,0.0,0.0,0.0,0.1235,0.0639,0.6632,0.0,0.0,0.0,0.8208,0.0,0.0,0.0,1.2754,0.0,0.3212,0.0688,2.55,0.0,8.0237,0.9274,4.3388,0.1407,0.3434,0.6948,0.0,0.0,0.0,0.0,0.0693,0.144,0.2884,0.0725,1.7409,0.285,0.0723,2.0423,1.5563,0.0563,0.1201
2018-09-29 12:00:00+00:00,0.0857,0.4703,0.1248,0.0,0.0,0.0,0.0,0.6169,0.0326,0.0821,0.1329,0.3454,0.583,0.0664,0.215,0.9301,0.3711,0.0,0.0,0.0,0.0,0.1235,0.0639,0.6485,0.0,0.0,0.0,0.8208,0.0,0.0,0.0,1.2754,0.0,0.2721,0.0799,2.7402,0.0,8.0237,0.9443,3.9969,0.1446,0.3431,0.6948,0.0,0.0,0.0,0.0,0.0704,0.144,0.3197,0.0725,1.7502,0.285,0.0723,2.0423,1.5563,0.0563,0.1201
2018-09-29 13:00:00+00:00,0.0857,0.4703,0.1248,0.0,0.0,0.0,0.0,0.6692,0.0326,0.0651,0.1295,0.3454,0.583,0.0664,0.215,0.864,0.3711,0.0,0.0,0.0,0.0,0.1235,0.0639,0.6485,0.0,0.0,0.0,0.8208,0.0,0.0,0.0,1.2754,0.0,0.2721,0.0799,2.7402,0.0,8.0237,0.9443,3.9969,0.1437,0.3431,0.6842,0.0,0.0,0.0,0.0,0.0704,0.2559,0.3197,0.0725,2.2305,0.285,0.0723,2.0423,1.5563,0.0563,0.1181
2018-09-29 14:00:00+00:00,0.0857,0.4703,0.1237,0.0,0.0,0.0,0.0,0.6692,0.0326,0.0768,0.1295,0.3454,0.6325,0.0739,0.215,0.864,0.3711,0.0,0.0,0.0,0.0,0.1289,0.0617,0.6485,0.0,0.0,0.0,0.8208,0.0,0.0,0.0,1.2754,0.0,0.2721,0.0799,2.7402,0.0,8.0237,0.9391,3.9969,0.1437,0.3431,0.6842,0.0,0.0,0.0,0.0,0.0704,0.1439,0.3197,0.0725,2.2305,0.285,0.0723,2.0423,1.5563,0.0707,0.1181
2018-09-29 15:00:00+00:00,0.083,0.4703,0.1344,0.0,0.0,0.0,0.0,0.583,0.0326,0.0829,0.1295,0.3454,0.6325,0.0739,0.421,0.9317,0.3701,0.0,0.0,0.0,0.0,0.1289,0.0617,0.6719,0.0,0.0,0.0,0.8208,0.0,0.0,0.0,1.2754,0.0,0.2721,0.0799,2.7402,0.0,8.0292,0.9391,3.9969,0.1437,0.3431,0.6824,0.0,0.0,0.0,0.0,0.0704,0.1439,0.3197,0.0731,2.2305,0.285,0.0722,2.1885,1.4393,0.0565,0.1214
2018-09-29 16:00:00+00:00,0.0816,0.4703,0.1481,0.0,0.0,0.0,0.0,0.583,0.0326,0.0829,0.1295,0.3463,0.6325,0.0655,0.421,0.9317,0.3701,0.0,0.0,0.0,0.0,0.1289,0.0641,0.6719,0.0,0.0,0.0,0.823,0.0,0.0,0.0,1.3292,0.0,0.2721,0.0799,2.7402,0.0,8.0292,0.9234,3.9969,0.1403,0.3431,0.6824,0.0,0.0,0.0,0.0,0.0684,0.1439,0.3197,0.0731,1.7394,0.285,0.0722,2.1885,1.4393,0.0558,0.1214
2018-09-29 17:00:00+00:00,0.0832,0.4703,0.1481,0.0,0.0,0.1303,0.0,0.616,0.0332,0.0829,0.1304,0.3463,0.7178,0.0655,0.421,0.8601,0.3701,0.0,0.0,0.0,0.0,0.1289,0.0641,0.6627,0.0,0.0,0.0,0.823,0.0,0.0,0.0,1.3292,0.0,0.2721,0.0825,2.5396,0.0,8.0292,0.9234,12.24,0.1403,0.3334,0.6929,0.0,0.0,0.0,0.0,0.0684,0.1439,0.2885,0.0834,1.7394,0.285,0.0722,2.1885,1.5085,0.0561,0.1214
2018-09-29 18:00:00+00:00,0.0826,0.4702,0.1481,0.0,0.0,0.1303,0.0,0.6227,0.0332,0.0829,0.1304,0.3428,0.7178,0.0655,0.2155,0.8601,0.3701,0.0,0.0,0.0,0.0,0.1289,0.0641,0.6486,0.0,0.0,0.0,0.823,0.0,0.0,0.0,1.3292,0.0,0.2855,0.0791,2.7648,0.0,7.9622,0.9234,4.0065,0.1403,0.3433,0.6929,0.0,0.0,0.0,0.0,0.0684,0.1438,0.3151,0.0834,1.71,0.285,0.0722,2.0007,2.232,0.0561,0.1179
2018-09-29 19:00:00+00:00,0.0826,0.4702,0.1481,0.0,0.0,0.1303,0.0,0.6227,0.0325,0.0812,0.1298,0.3428,0.6467,0.0655,0.2155,1.6167,0.3701,0.0,0.0,0.0,0.0,0.1288,0.0641,0.6486,0.0,0.0,0.0,0.823,0.0,0.0,0.0,1.3292,0.0,0.2855,0.0791,2.7648,0.0,7.9622,0.948,4.1313,0.1403,0.3433,0.6929,0.0,0.0,0.0,0.0,0.0684,0.2546,0.3151,0.0713,2.2477,0.285,0.0722,2.0007,0.7198,0.0561,0.1181
2018-09-29 20:00:00+00:00,0.0826,0.4702,0.1238,0.0,0.0,0.1311,0.0,0.6704,0.0325,0.0812,0.1298,0.3428,0.6467,0.0749,0.2155,0.78,0.3701,0.0,0.0,0.0,0.0,0.1288,0.0641,0.6486,0.0,0.0,0.0,0.823,0.0,0.0,0.0,1.3292,0.0,0.2855,0.0791,2.4876,0.0,8.0472,0.9403,4.1313,0.1449,0.3433,0.6819,0.0,0.0,0.0,0.0,0.0694,0.2546,0.3151,0.0713,2.2477,0.285,0.0722,2.0007,0.7198,0.071,0.1181
2018-09-29 21:00:00+00:00,0.0839,0.47,0.1238,0.0,0.0,0.1295,0.0,0.6704,0.0325,0.0835,0.1298,0.2591,0.6467,0.0749,0.4234,0.78,0.3699,0.0,0.0,0.0,0.0,0.1288,0.0642,0.6747,0.0,0.0,0.0,0.8162,0.0,0.0,0.0,0.8162,0.0,0.2855,0.0791,2.4876,0.0,8.0784,0.9403,4.1313,0.1449,0.3433,0.6871,0.0,0.0,0.0,0.0,0.0679,0.1425,0.3151,0.0732,2.2477,0.285,0.0722,2.0298,0.7198,0.071,0.1181
